"x" "y" "B1" "B2" "B3" "B4" "Y"
"1" 0.263157894736842 0.631578947368421 -1.39493676355282 -0.317276773284421 0.197735954881426 0.0896249660569768 2.34557773842812
"2" 0.157894736842105 0.210526315789474 0.638011237579773 0.281506393875301 -0.100601711600096 0.0635335241917165 2.94454611770131
"3" 0.473684210526316 0.631578947368421 2.07395186132721 -1.21236608904769 0.0328860947755963 -0.0560553673108309 -0.136531034842875
"4" 0.263157894736842 0.473684210526316 0.132653075540072 -0.557985349987732 0.222944074329457 0.248237199370612 -0.294416817902035
"5" 0.526315789473684 0.210526315789474 -0.642484689073704 -0.830163064898221 0.292957061192068 -0.0368797669212768 1.01086758086203
"6" 0.0526315789473684 0.473684210526316 -0.217441791937399 0.0893663542593195 0.0443400781618529 0.117688943971585 -0.0376886047056467
"7" 0.421052631578947 0.894736842105263 -0.646682714375025 -0.758124672039382 -0.166760147715527 0.0613021100094072 0.0798005708638868
"8" 0.526315789473684 0.105263157894737 1.16194973713473 -0.411042537358153 0.328366199759417 0.0376795825798731 -0.228046130349658
"9" 0.947368421052632 0.421052631578947 -2.13377345952667 0.556124293026505 0.0805743843639753 -0.203290725309013 3.23527059888573
"10" 0 0.105263157894737 -0.904613342611785 0.488073064489922 0.060356810811299 0.216753091020863 -0.574020852141994
"11" 0.105263157894737 0.684210526315789 -1.0122049903298 -1.88323706033318 0.223716249800319 0.101957287247406 1.51391759857381
"12" 1 1 -1.70520021409166 0.447781415090195 0.0380697766506328 -0.193242407927757 1.87604728386081
"13" 0 0.684210526315789 -0.238041063074743 -1.21209951952524 -0.176712342120598 0.0138054765548013 -2.30456029892975
"14" 0.789473684210526 1 1.84384418537257 -0.322474393442538 0.102362344671011 -0.0136709254705472 1.51042539113912
"15" 0.315789473684211 0.368421052631579 -0.092476111839744 -0.593283646338047 0.222135047352648 0.0995210350931434 -2.26592672226503
"16" 0.315789473684211 0.157894736842105 -2.37405765418347 0.682551635886512 -0.108405241011727 0.000616433545836924 0.162253394785422
"17" 0.526315789473684 0.789473684210526 -0.52930440822936 -0.775150601788519 0.221875773794704 0.00817100614658726 0.105438315985335
"18" 0.526315789473684 0.0526315789473684 1.03256006363834 -0.340925844602628 0.0590185794906185 0.00106374234960761 -1.21136699315673
"19" 0.421052631578947 0.736842105263158 0.822194316398738 -0.710177261719669 -0.0281535323963031 0.0379528811370129 1.10163040868285
"20" 0.526315789473684 0.315789473684211 -1.81145631754898 -1.25065475079209 0.243331650788823 0.119743333322859 -0.00103269233027758
"21" 0.894736842105263 0.736842105263158 -3.1174731817027 0.533559897005097 0.310124013804066 -0.0200023606958407 -0.552193156228534
"22" 0.315789473684211 0.684210526315789 -1.9560950366177 -1.32074740843476 0.107174301805778 0.0719421321309699 -2.13902259267867
"23" 0.578947368421053 0.947368421052632 -0.936359918898969 -0.589391802814626 0.100934541472802 -0.000968595947377965 -0.155290194061535
"24" 0.368421052631579 0.631578947368421 -0.799835261542951 -1.41588323536455 -0.292301920622262 0.0303515977483162 -2.08597383677771
"25" 0 0.315789473684211 0.323883768614285 0.681662256563589 -0.162675838330247 -0.000928863406855468 -4.27807939191409
"26" 1 0.105263157894737 -1.60110981335261 0.429747288449395 0.0606574662490571 0.0977727703810936 2.44382975513101
"27" 1 0.631578947368421 -4.0923982965023 0.46148945562066 0.297588785223286 -0.0270479501682951 1.77613662125247
"28" 0.421052631578947 0.0526315789473684 0.0453304746569979 -0.149245428106142 0.105974049389313 0.131534310367482 1.90674515006791
"29" 0.578947368421053 0.0526315789473684 2.26371255402524 -0.404011254178565 0.0274001952596594 0.128719707616166 6.67488762851816
"30" 0.578947368421053 0.368421052631579 -1.64141370965482 -1.05590628530935 0.42728602050653 0.0790145288946814 1.88350540989261
"31" 0.368421052631579 0.368421052631579 -0.71045907476199 -1.15874062472983 0.328722037180875 0.160396756824505 0.714031361210879
"32" 0.842105263157895 0.368421052631579 -0.81202480102696 0.675664320996356 0.503102638364563 -0.258485592959292 1.09437426307756
"33" 0.263157894736842 0.210526315789474 -1.01147824187529 -0.423255556996273 -0.456101607484874 0.0470489853153474 0.421483457174899
"34" 0.842105263157895 0.157894736842105 1.39790397012005 -0.466534773908254 0.260470011550484 -0.0434933464126215 -1.1267441405848
"35" 0.894736842105263 0.105263157894737 1.38142310866175 0.200677956593435 -0.121918000329163 -0.120359483017586 -5.67908884707594
"36" 0.368421052631579 0.473684210526316 -0.331926139553019 -1.08460916469255 0.178865227876023 -0.0052107751507495 -0.0794613224972641
"37" 0.684210526315789 0.526315789473684 -1.27608952561542 0.382207058326965 0.450695290689229 0.0477026878642283 0.49025657877587
"38" 0.105263157894737 0.736842105263158 -1.39583651832596 -1.18799901445127 0.0393335088375884 0.183508004204379 -2.82212159072682
"39" 0.631578947368421 0 0.985315795154252 0.23593369138365 0.068071218046692 0.0475365600397934 -0.423961364016946
"40" 0.736842105263158 0.631578947368421 0.158061704127854 0.732934603897324 0.061853010796665 -0.079918161363671 -2.68388652381069
"41" 0.263157894736842 0 -0.660595190174183 0.252681182065691 -0.17759044716229 0.0810438565665633 0.352706204335061
"42" 0.157894736842105 0.368421052631579 -0.0565714288382539 -0.765912465859757 0.201927394210073 0.120412839798541 -1.04363823952282
"43" 0.578947368421053 0 1.6236240501587 0.21838307805942 -0.0348508690572023 0.112622173951572 1.22151884730284
"44" 0.526315789473684 0.631578947368421 1.15537939242721 -0.811164093196513 0.0495239899925293 -0.088326877542916 -1.83593483355824
"45" 0.947368421052632 0.315789473684211 -0.71517704498942 -0.199078046810975 0.203244699549714 -0.0772667491787576 1.60595943873666
"46" 0.210526315789474 0.526315789473684 0.220049226601312 -0.555285587266573 0.170629760905704 0.165180199763344 -0.541224137783438
"47" 0.473684210526316 0.526315789473684 -0.414607672715202 -1.19515941967808 0.375607496291683 0.00894553911373704 -0.614898108066526
"48" 0.631578947368421 0.0526315789473684 0.917690087207786 0.177749020344901 0.131351534287814 0.0502474937126179 4.4358164419932
"49" 0.736842105263158 0.157894736842105 1.00865466824456 -0.252912919704233 0.229754458241896 -0.0619219913298066 -0.809684939989761
"50" 0.157894736842105 0.526315789473684 0.466197639422024 0.187303546272973 0.299763948594261 0.116747645992011 -0.909856751309821
"51" 0.105263157894737 0.157894736842105 -0.192360868032648 0.647037237917615 0.417322601017698 0.12740261006824 -0.576560470950863
"52" 0.526315789473684 0.894736842105263 -0.889672765283799 -0.724268097251825 -0.138751735348663 -0.0506495474440537 -0.781964375786166
"53" 0.263157894736842 0.157894736842105 -1.65439682248361 -0.0631135711596622 -0.277462752909136 0.121290578419364 -1.10402281027589
"54" 0.263157894736842 0.736842105263158 -1.8433188504658 -0.838350594270411 0.0969050381495942 0.0376596311586482 -0.377893676297505
"55" 1 0.210526315789474 0.0153555624657255 -0.13044853705093 -0.0768872037764368 0.0824661698410469 1.15745448009431
"56" 0.157894736842105 0.947368421052632 0.107312296956008 -1.17926187377252 0.319864974348699 -0.222447780500052 0.180425796279496
"57" 0 1 0.621553300317851 -1.48977045032649 0.05066721816948 0.0476494638006815 -1.01490916335881
"58" 0.210526315789474 0 -1.55900803214666 0.0462245250928596 -0.0656843876450774 0.22021737494628 -1.22214477175108
"59" 0.315789473684211 0.842105263157895 0.32757545866464 -1.1486834963533 0.0519271910346718 0.0410779595044533 -1.36035146539654
"60" 0.631578947368421 0.105263157894737 2.63702280928283 0.146984285160412 0.0873223743304753 0.101896309664608 0.296315673272072
"61" 0.421052631578947 0.210526315789474 0.163479261179445 -1.30561221021325 0.332379087921276 -0.178645686152261 -0.848436540819384
"62" 0.315789473684211 0 -0.522362242154457 0.585352666428543 0.106674797542123 0.117075446004025 -0.745267623587245
"63" 0.157894736842105 0.473684210526316 1.17051664360834 -0.517648939689447 0.335147952943378 0.159797788151386 -0.580625029153081
"64" 0 0.421052631578947 1.20857271081634 -0.305198445527503 -0.0268790934108665 -0.0785959189116608 1.79612287907129
"65" 0.105263157894737 0.473684210526316 0.402202915371423 -0.629450148095576 0.380006371876523 0.0925499601440981 0.252456099298416
"66" 0.315789473684211 0.631578947368421 -0.849754308719229 -1.10229864313147 0.382936714732469 0.0628376325826539 -0.285889695020239
"67" 0.421052631578947 0.421052631578947 -0.832285584861734 -1.18478930642621 0.587229087422204 0.145007578850884 -1.89757024160048
"68" 0.315789473684211 0.263157894736842 0.216099455632482 -0.180130038214508 -0.368409213906464 -0.030871448594868 -1.43502257069279
"69" 0.789473684210526 0.842105263157895 -1.74842227342826 0.167311363993861 -0.25976829079287 -0.0596531042199208 0.205245223150939
"70" 0.473684210526316 0.473684210526316 -0.146037254881514 -0.75925201174035 0.614592687661161 0.111732584464322 0.00230758513255436
"71" 0.578947368421053 0.578947368421053 -0.376369262983255 -0.691611598367899 0.368318068672479 -0.0264138801412847 0.0232537722491126
"72" 0.526315789473684 0.736842105263158 -1.09812801315186 -0.647096212431251 -0.101177502209617 -0.0109305828814802 -0.153581685977139
"73" 0.894736842105263 0.315789473684211 -0.838001679974644 -0.00530946057661961 0.286779832495902 -0.191149811293504 1.40315890515484
"74" 1 0.526315789473684 -4.73807963233376 0.222175539706502 0.108477368942893 0.0212830359951049 5.66985265444598
"75" 1 0.842105263157895 -2.92982419285616 0.479835317650883 0.28431197722321 0.0155689757206009 -0.901311248019033
"76" 0.894736842105263 0 0.584156687307867 -0.0952485865433901 -0.139188673807685 0.0610605774098461 0.878213707096144
"77" 0.210526315789474 0.421052631578947 0.95679746803657 -0.149605247025199 0.247369896177748 0.227482985013724 0.0978475853790428
"78" 0.0526315789473684 0.157894736842105 -1.11533794679772 0.979538702910245 0.44155901068666 0.170680399911109 -1.75179998916602
"79" 0.736842105263158 0.894736842105263 2.22864207195275 -0.478395877527355 0.0182756773714716 0.02146305085141 -2.69415453085612
"80" 0.842105263157895 0.578947368421053 -3.2814000570841 1.07024178308654 0.470154327907731 -0.157649086228666 2.68120120512353
"81" 0.526315789473684 0.473684210526316 -1.45376577784416 -0.832011380438918 0.546379740446522 0.176379183839958 -0.220665377932791
"82" 0.947368421052632 0.368421052631579 -0.672584012278669 0.190182770938316 0.26017842010836 -0.162517343406761 -0.479350149556256
"83" 0.105263157894737 0.105263157894737 -0.777430065074522 -0.180567802523411 0.40797789787816 0.182257205368423 -0.499166110474586
"84" 0.210526315789474 0.947368421052632 0.77871648990735 -1.10439447471973 0.459602010262593 -0.148263045403246 -0.600899212753365
"85" 0.315789473684211 0.578947368421053 -0.692292340009974 -1.23600486894397 0.334441411261855 0.154383116114542 0.784110541664029
"86" 0.473684210526316 0.736842105263158 -0.3832261558111 -1.43732891312263 0.00104259780552698 0.0443551863575922 -2.41149195127014
"87" 0.0526315789473684 0.105263157894737 -0.424164195518995 0.868650204902304 0.130509052140901 0.219308730921932 1.02137433109157
"88" 0.157894736842105 0.0526315789473684 -1.34851208912103 -0.0320442090351714 0.100994469278431 0.103756705361028 0.436042410180938
"89" 0.368421052631579 0.789473684210526 -0.147453883700167 -0.838881497862395 -0.0713455554649753 -0.00330422015387525 0.249168573110661
"90" 0.842105263157895 0.789473684210526 -2.27917077537441 0.463690360004601 -0.0740372953827891 -0.0791000216723237 -0.649163981333301
"91" 0.210526315789474 0.894736842105263 1.27866469140603 -0.825282282423068 0.168316325939592 -0.0235124006246451 1.14596984541311
"92" 0.736842105263158 0.0526315789473684 1.53496623238889 0.0891526369254651 0.44635636947943 -0.0416067175441894 2.40832631435288
"93" 0 0.473684210526316 0.0938524105110009 0.0319488346014541 -0.0635452672955344 -0.0311414210630953 0.728795014473931
"94" 0.947368421052632 0.157894736842105 1.72045593851459 -0.642853436811798 -0.155427176067058 -0.0286971759762346 -4.71937940709573
"95" 0.105263157894737 1 -0.78216899885206 -1.90779035644652 -0.00695925643786972 -0.053653003976132 -0.796220977295626
"96" 0.789473684210526 0.631578947368421 -1.81388648383891 1.4125438436775 0.402623587445367 -0.106027383885312 1.52479078309179
"97" 0.421052631578947 0.263157894736842 0.330610445997269 -1.73929836747927 0.268789076618437 -0.0210897118004659 0.408059632387509
"98" 0.0526315789473684 0.578947368421053 -0.956927806922568 -1.0581717595954 -0.140896284294675 0.0177337952918905 0.433715774479472
"99" 0.842105263157895 0.105263157894737 1.15593436631777 0.0352364390080824 0.0983498606272877 0.033454034470637 -6.09180946403778
"100" 0.473684210526316 0.368421052631579 -1.57173524832491 -1.51135744080136 0.491220852567797 0.0646615080231568 1.30478952429365
"101" 0.894736842105263 1 -0.97401023451088 0.327413677411724 0.0796427464278167 -0.0696655222568364 0.487429114382442
"102" 0.894736842105263 0.631578947368421 -4.23158277196935 0.80273231501919 0.432625814284474 -0.135029730152951 1.59835206864488
"103" 0.263157894736842 0.947368421052632 0.197469457638779 -1.17423911037609 0.458674929947738 -0.193256100751847 0.867810461593309
"104" 0.0526315789473684 0.421052631578947 1.52069747603873 -0.0406422591835824 0.324848240730692 0.011819700657511 1.22736141289542
"105" 0.842105263157895 0 0.753809240253887 -0.209748536181867 0.0942681313368632 0.117101889424771 1.71119920557852
"106" 0 0.631578947368421 -1.44374340693969 -1.47784876673773 -0.217861671190546 0.0195247381001786 -0.0403694991055199
"107" 0.631578947368421 0.578947368421053 -0.533923803331253 0.0694708358049832 0.296493836018266 -0.0744987602473719 -1.10583948764592
"108" 0.263157894736842 0.263157894736842 0.202882597356447 -0.202224925964081 -0.40961382499 -0.003060859564578 -0.202445348363789
"109" 0.578947368421053 0.473684210526316 -1.70582354072888 -0.835303954289179 0.507783685480921 0.224501885840709 1.23610770259679
